[2019-09-16 00:50:07,205][DEBUG|dayStoreAppParse.py:66] >>  Hello Parser! 
[2019-09-16 00:50:19,213][DEBUG|dayStoreAppParse.py:31] >> Toca Life: School, com.tocaboca.tocaschool, 교육, Toca Boca, 100000.0, 15280.0, 4.4, 100, 13, 8, 2, 9, 2018년 7월 6일, None, , 8567646723268777320
[2019-09-16 00:50:29,490][DEBUG|dayStoreAppParse.py:27] >> 周波数帳2019, jp.handsaid.shuhasucho_2019, 도서/참고자료, 株式会社ハンズエイド, 500.0, 8.0, 0, 0, 0, 0, 0, 0, 2019년 8월 30일, http://www.hands-aid.jp, %E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E3%83%8F%E3%83%B3%E3%82%BA%E3%82%A8%E3%82%A4%E3%83%89, 
[2019-09-16 00:50:39,569][DEBUG|dayStoreAppParse.py:27] >> ファイルマネージャー exFATサポート, jp.co.medialogic.filemanager.plugin.exfat, 생산성, メディアロジック (Media Logic, corp.), 10.0, 0, 0, 0, 0, 0, 0, 0, 2019년 9월 12일, mailto:support@medialogic.co.jp, %E3%83%A1%E3%83%87%E3%82%A3%E3%82%A2%E3%83%AD%E3%82%B8%E3%83%83%E3%82%AF+%28Media+Logic,+corp.%29, 
[2019-09-16 00:50:49,959][DEBUG|dayStoreAppParse.py:27] >> Fake GPS Joystick & Routes Go, com.incorporateapps.fakegps_route, 맞춤 설정, IncorporateApps, 100000.0, 8143.0, 3.4, 100, 24, 14, 12, 67, 2018년 10월 9일, http://www.incorporateapps.com, , 6068445124664238197
[2019-09-16 00:51:00,309][DEBUG|dayStoreAppParse.py:27] >> Puffin Browser Pro, com.cloudmosa.puffin, 커뮤니케이션, CloudMosa, Inc., 100000.0, 19955.0, 4.0, 100, 20, 13, 9, 24, 2019년 8월 27일, http://www.puffinbrowser.com/, CloudMosa,+Inc., 
[2019-09-16 00:51:10,715][DEBUG|dayStoreAppParse.py:27] >> SD Maid Pro - 언락커, eu.thedarken.sdm.unlocker, 도구, darken, 500000.0, 27501.0, 4.6, 100, 10, 2, 1, 5, 2019년 7월 23일, http://darken.eu, darken, 
[2019-09-16 00:51:21,172][DEBUG|dayStoreAppParse.py:27] >> 태양 탐사선 (Sun Surveyor) (태양과 달), com.ratana.sunsurveyor, 사진, Adam Ratana, 100000.0, 4087.0, 4.7, 100, 14, 2, 2, 3, 2019년 2월 18일, http://www.sunsurveyor.com, Adam+Ratana, 
[2019-09-16 00:51:31,481][DEBUG|dayStoreAppParse.py:27] >> FE File Explorer Pro, com.skyjos.apps.fileexplorer, 생산성, Skyjos Co., Ltd., 100000.0, 1492.0, 4.3, 100, 29, 9, 4, 11, 2018년 9월 23일, https://www.skyjos.com, Skyjos+Co.,+Ltd., 
[2019-09-16 00:51:41,835][DEBUG|dayStoreAppParse.py:31] >> Toca Life: Hospital, com.tocaboca.tocahospital, 교육, Toca Boca, 100000.0, 4488.0, 4.1, 100, 14, 7, 3, 22, 2018년 6월 12일, None, , 8567646723268777320
[2019-09-16 00:51:51,950][DEBUG|dayStoreAppParse.py:27] >> OfficeSuite Font Pack, com.mobisystems.fonts, 비즈니스, MobiSystems, 100000.0, 2916.0, 4.0, 100, 21, 13, 3, 24, 2018년 10월 19일, http://www.mobisystems.com, , 4895393381068725503
[2019-09-16 00:52:02,285][DEBUG|dayStoreAppParse.py:27] >> 계산기 플러스 (Calculator Plus), com.digitalchemy.calculator.decimal, 생산성, Digitalchemy, LLC, 100000.0, 20376.0, 4.6, 100, 11, 3, 1, 5, 2019년 8월 18일, http://www.digitalchemy.us, , 8184648133727486492
[2019-09-16 00:52:12,582][DEBUG|dayStoreAppParse.py:27] >> LiveATC for Android, net.liveatc.liveatc_app, 여행 및 지역정보, LiveATC, 100000.0, 4016.0, 3.7, 100, 21, 14, 9, 37, 2019년 8월 18일, http://www.liveatc.net, LiveATC, 
[2019-09-16 00:52:23,033][DEBUG|dayStoreAppParse.py:27] >> Jota+★PRO-KEY, jp.sblo.pandora.jota.plus.prokey, 도구, Aquamarine Networks., 10000.0, 923.0, 3.8, 100, 20, 6, 6, 40, 2018년 9월 30일, https://sites.google.com/site/aquamarinepandora/jotaplus, Aquamarine+Networks., 
[2019-09-16 00:52:33,404][DEBUG|dayStoreAppParse.py:27] >> Servers Ultimate Pro, com.icecoldapps.serversultimatepro, 도구, Ice Cold Apps, 10000.0, 2564.0, 4.4, 100, 13, 4, 4, 11, 2019년 3월 8일, https://www.icecoldapps.com/, , 6016125024942124441
[2019-09-16 00:52:43,703][DEBUG|dayStoreAppParse.py:27] >> Screenshot Pro, jp.snowlife01.android.screenshot, 도구, HDM Dev Team, 100000.0, 1971.0, 4.4, 100, 10, 5, 6, 10, 2019년 7월 30일, mailto:ifeeqp2002@gmail.com, , 8144560920157160997
[2019-09-16 00:52:53,823][DEBUG|dayStoreAppParse.py:27] >> Xperia Ear Duo(アスナ), jp.charactervoice.xea10.asuna, 도구, Sony Music Communications Inc., 5000.0, 180.0, 0, 0, 0, 0, 0, 0, 2019년 3월 28일, http://charactervoice.jp/xea_sao/, Sony+Music+Communications+Inc., 
[2019-09-16 00:53:04,050][DEBUG|dayStoreAppParse.py:27] >> どんどん話すための瞬間英作文トレーニング, com.njwuji.study, 교육, Beret Publishing, 10000.0, 95.0, 0, 0, 0, 0, 0, 0, 2018년 7월 20일, http://www.beret.co.jp/inquiry/, Beret+Publishing, 
[2019-09-16 00:53:14,355][DEBUG|dayStoreAppParse.py:31] >> Toca Life: Pets, com.tocaboca.tocapets, 교육, Toca Boca, 50000.0, 2178.0, 4.4, 100, 9, 4, 3, 14, 2018년 7월 6일, None, , 8567646723268777320
[2019-09-16 00:53:24,803][DEBUG|dayStoreAppParse.py:27] >> SimpleMind Pro - Intuitive Mind Mapping, com.modelmakertools.simplemindpro, 생산성, ModelMaker Tools, 100000.0, 16723.0, 4.7, 100, 17, 3, 0, 1, 2019년 9월 2일, https://simplemind.eu, ModelMaker+Tools, 
[2019-09-16 00:53:35,089][DEBUG|dayStoreAppParse.py:27] >> 자동화면클릭 프로 - Auto Clicker, com.karta.tools.autoclicker, 도구, Karta Studio, 1000.0, 111.0, 4.2, 100, 22, 5, 6, 16, 2019년 9월 9일, mailto:developerkarta@gmail.com, Karta+Studio, 
[2019-09-16 00:53:45,445][DEBUG|dayStoreAppParse.py:27] >> Hi-Q MP3 음성 녹음기 (풀버전), com.hiqrecorder.full, 음악/오디오, Audiophile, 100000.0, 5460.0, 4.7, 100, 15, 3, 2, 3, 2019년 5월 16일, http://www.hiqrecorder.com, Audiophile, 
[2019-09-16 00:53:55,751][DEBUG|dayStoreAppParse.py:27] >> ACR License, com.nll.acr.license, 생산성, NLL, 500000.0, 30227.0, 3.0, 95, 18, 15, 16, 100, 2018년 1월 30일, http://nllapps.com/apps/acr, , 8530342249973296088
[2019-09-16 00:54:06,153][DEBUG|dayStoreAppParse.py:27] >> ハイレゾ再生に最適な音楽プレイヤーアプリ［NePLAYER］, jp.co.radius.neplayer_ver2, 음악/오디오, radius co., ltd., 5000.0, 317.0, 3.2, 100, 68, 56, 50, 81, 2019년 8월 20일, https://www.radius.co.jp, radius+co.,+ltd., 
[2019-09-16 00:54:16,433][DEBUG|dayStoreAppParse.py:27] >> AirReceiver, com.softmedia.receiver, 동영상 플레이어/편집기, felix.long, 10000.0, 332.0, 3.7, 100, 24, 16, 7, 39, 2019년 7월 28일, http://www.remotetogo.com, felix.long, 
[2019-09-16 00:54:26,818][DEBUG|dayStoreAppParse.py:27] >> FiLMiC Pro: 프로 HD 수동 비디오 카메라 어플, com.filmic.filmicpro, 사진, FiLMiC Inc., 50000.0, 4278.0, 2.9, 86, 45, 68, 45, 100, 2019년 9월 10일, http://www.filmicpro.com, FiLMiC+Inc., 
[2019-09-16 00:54:37,138][DEBUG|dayStoreAppParse.py:27] >> mazec3(자필로 인식), com.metamoji.mazec, 생산성, MetaMoJi Corp., 10000.0, 521.0, 4.1, 100, 36, 12, 12, 13, 2018년 7월 26일, http://product.metamoji.com/android_top/mazec3/, MetaMoJi+Corp., 
[2019-09-16 00:54:47,351][DEBUG|dayStoreAppParse.py:27] >> AfterShutter 4K, jp.co.asukanet.aftershutter, 동영상 플레이어/편집기, Asukanet Co., Ltd., 5000.0, 102.0, 0, 0, 0, 0, 0, 0, 2019년 2월 5일, http://aftershutter.net/, Asukanet+Co.,+Ltd., 
[2019-09-16 00:54:57,466][DEBUG|dayStoreAppParse.py:27] >> iスロットカウンター (小役カウント & 設定判別), com.n_evolution.SlotCounter, 금융, NextEvolution, 1000.0, 20.0, 0, 0, 0, 0, 0, 0, 2019년 1월 29일, http://www.n-evolution.com, NextEvolution, 
