[2019-09-10 00:30:07,480][DEBUG|dayStoreAppParse.py:66] >>  Hello Parser! 
[2019-09-10 00:30:07,581][DEBUG|dayStoreAppParse.py:161] >> Good Bye Parser! 
 
[2019-09-10 14:50:49,717][DEBUG|dayStoreAppParse.py:66] >>  Hello Parser! 
[2019-09-10 14:51:05,774][DEBUG|dayStoreAppParse.py:27] >> KB국민 앱카드, com.kbcard.cxh.appcard, 금융, KB국민카드, 5000000.0, 15802.0, 3.4, 100, 34, 21, 10, 66, 2019년 9월 2일, http://www.kbcard.com, KB%EA%B5%AD%EB%AF%BC%EC%B9%B4%EB%93%9C, 
[2019-09-10 14:51:16,350][DEBUG|dayStoreAppParse.py:27] >> Turbo VPN –무제한 무료 VPN & 빠른 보안 프록시 접속, free.vpn.unblock.proxy.turbovpn, 도구, Innovative Connecting, 100000000.0, 3048267.0, 4.6, 100, 8, 4, 1, 7, 2019년 9월 10일, https://www.turbovpn.co, Innovative+Connecting, 
[2019-09-10 14:51:26,731][DEBUG|dayStoreAppParse.py:27] >> 올레 tv 모바일, com.kt.otv, 엔터테인먼트, olleh tv, 1000000.0, 16501.0, 3.8, 100, 26, 15, 8, 35, 2019년 9월 6일, https://m.tvmobile.kt.com:444, olleh+tv, 
[2019-09-10 14:51:37,033][DEBUG|dayStoreAppParse.py:27] >> PicsArt Photo Editor: 콜라주 메이커 & 사진 편집기, com.picsart.studio, 사진, PicsArt, 500000000.0, 8590699.0, 4.4, 100, 15, 6, 3, 12, 2019년 9월 4일, https://picsart.com, , 5408830062919995155
[2019-09-10 14:51:47,401][DEBUG|dayStoreAppParse.py:27] >> Cake(케이크): 영어 회화, 스피킹, 리스닝 모두 해결, me.mycake, 교육, Playlist Corporation, 1000000.0, 11905.0, 4.8, 100, 13, 1, 0, 1, 2019년 9월 9일, https://mycake.me, Playlist+Corporation, 
[2019-09-10 14:51:57,676][DEBUG|dayStoreAppParse.py:27] >> guide for fish feed and grow, net.feedGuide.fishgrow.underwater, 도서/참고자료, Haridev, 100000.0, 7888.0, 3.4, 100, 10, 11, 3, 65, 2019년 3월 11일, mailto:sh6615128@gmail.com, Haridev, 
[2019-09-10 14:52:08,106][DEBUG|dayStoreAppParse.py:27] >> PAYCO - 페이코, 혜택까지 똑똑한 간편결제, com.nhnent.payapp, 라이프스타일, NHN Corp., 5000000.0, 17331.0, 4.3, 100, 8, 4, 2, 16, 2019년 9월 5일, http://www.payco.com/, , 9081645972946213311
[2019-09-10 14:52:18,335][DEBUG|dayStoreAppParse.py:27] >> 트립스토어 - No.1 해외패키지여행 가격비교 및 예약, kr.tripstore.tripstore, 여행 및 지역정보, 트립스토어, 1000000.0, 1719.0, 4.1, 100, 33, 10, 5, 18, 2019년 9월 9일, https://m.tripstore.kr, %ED%8A%B8%EB%A6%BD%EC%8A%A4%ED%86%A0%EC%96%B4, 
[2019-09-10 14:52:28,537][DEBUG|dayStoreAppParse.py:27] >> CJmall, com.cjoshppingphone, 쇼핑, CJ ENM, 10000000.0, 22852.0, 4.0, 100, 42, 18, 6, 22, 2019년 9월 9일, http://www.cjmall.com, CJ+ENM, 
[2019-09-10 14:52:38,856][DEBUG|dayStoreAppParse.py:27] >> 지니 뮤직 - genie, com.ktmusic.geniemusic, 음악/오디오, 지니뮤직, 5000000.0, 38081.0, 3.1, 100, 39, 37, 24, 87, 2019년 7월 29일, http://www.genie.co.kr, %EC%A7%80%EB%8B%88%EB%AE%A4%EC%A7%81, 
[2019-09-10 14:52:49,155][DEBUG|dayStoreAppParse.py:27] >> oksusu, com.skb.btvmobile, 동영상 플레이어/편집기, SK broadband, 10000000.0, 49310.0, 4.1, 100, 25, 13, 5, 18, 2019년 9월 4일, http://www.skbtv.co.kr/btvmobile, SK+broadband, 
[2019-09-10 14:52:59,542][DEBUG|dayStoreAppParse.py:27] >> 다음 카페 - Daum Cafe, net.daum.android.cafe, 소셜, Kakao Corp., 10000000.0, 67584.0, 4.2, 100, 21, 11, 5, 14, 2019년 9월 4일, http://www.daum.net, Kakao+Corp., 
[2019-09-10 14:53:10,073][DEBUG|dayStoreAppParse.py:27] >> 삼성카드, net.ib.android.smcard, 금융, Samsung Card, 5000000.0, 17688.0, 4.2, 100, 22, 11, 5, 13, 2019년 9월 4일, https://www.samsungcard.com, Samsung+Card, 
[2019-09-10 14:53:20,381][DEBUG|dayStoreAppParse.py:27] >> 텔레그램 공식 앱 Telegram, org.telegram.messenger, 커뮤니케이션, Telegram FZ-LLC, 100000000.0, 3965693.0, 4.5, 100, 13, 6, 2, 7, 2019년 9월 7일, https://telegram.org, Telegram+FZ-LLC, 
[2019-09-10 14:53:30,449][DEBUG|dayStoreAppParse.py:27] >> Send Anywhere (파일전송), com.estmob.android.sendanywhere, 생산성, Estmob Inc., 10000000.0, 193086.0, 4.7, 100, 7, 1, 0, 3, 2019년 8월 6일, https://send-anywhere.com, , 8562762884556568779
[2019-09-10 14:53:41,047][DEBUG|dayStoreAppParse.py:27] >> KBS my K, kr.co.kbs.kplayer, 엔터테인먼트, KBS, 5000000.0, 22050.0, 4.1, 100, 23, 13, 6, 18, 2019년 9월 10일, http://kbs.co.kr, KBS, 
[2019-09-10 14:53:51,365][DEBUG|dayStoreAppParse.py:27] >> 녹음기, vr.audio.voicerecorder, 음악/오디오, recorder & smart apps, 10000000.0, 256416.0, 4.7, 100, 15, 3, 0, 2, 2019년 8월 31일, mailto:olympic.game.studio@gmail.com, , 5961211893873529920
[2019-09-10 14:54:01,760][DEBUG|dayStoreAppParse.py:27] >> Google Duo - 고화질 화상 통화, com.google.android.apps.tachyon, 커뮤니케이션, Google LLC, 1000000000.0, 4235038.0, 4.5, 100, 21, 7, 2, 5, 2019년 9월 9일, mailto:apps-help@google.com, , 5700313618786177705
[2019-09-10 14:54:12,232][DEBUG|dayStoreAppParse.py:27] >> 네이버 카페  - Naver Cafe, com.nhn.android.navercafe, 소셜, NAVER Corp., 10000000.0, 97330.0, 2.9, 81, 28, 28, 17, 100, 2019년 9월 4일, http://www.navercorp.com, , 6225315284672069550
[2019-09-10 14:54:22,776][DEBUG|dayStoreAppParse.py:27] >> 바이오인증 공동앱, org.kftc.fido.lnk.lnk_app, 금융, 금융결제원(KFTC), 1000000.0, 6417.0, 3.8, 100, 35, 19, 7, 37, 2019년 9월 6일, http://www.kftc.or.kr, %EA%B8%88%EC%9C%B5%EA%B2%B0%EC%A0%9C%EC%9B%90%28KFTC%29, 
