[2019-07-24 16:08:38,859][DEBUG|dayStoreAppParse.py:61] >>  Hello Parser! 
[2019-07-24 16:08:55,739][DEBUG|dayStoreAppParse.py:23] >> 책꽂이+ (독서기록, 도서관리), com.irmavep.app.libro, 도서/참고자료, irmavepdev, 10000.0, 844.0, 4.7, 100, 22, 3, 1, 2, 2019년 6월 22일, http://irmavepdev.blogspot.kr/search/label/%EC%B1%85%EA%BD%82%EC%9D%B4, irmavepdev, 
[2019-07-24 16:09:27,240][DEBUG|dayStoreAppParse.py:23] >> AlpineQuest Off-Road Explorer, psyberia.alpinequest.full, 여행 및 지역정보, Psyberia, 50000.0, 4558.0, 4.7, 100, 19, 3, 1, 2, 2019년 7월 5일, https://www.alpinequest.net/, Psyberia, 
[2019-07-24 16:09:53,493][DEBUG|dayStoreAppParse.py:23] >> FocusTimer Pro - 공부 습관이 바뀌는 앱, com.realnumworks.focustimerpro, 생산성, Real Number Works, 50000.0, 1512.0, 4.4, 100, 30, 8, 3, 5, 2019년 5월 3일, http://www.realnumworks.com, Real+Number+Works, 
[2019-07-24 16:10:06,799][DEBUG|dayStoreAppParse.py:23] >> 동영상 플레이어 KM Pro - HD Player, 4K 비디오 플레이어, 코덱, 자막, com.kmplayerpro, 동영상 플레이어/편집기, PANDORA.TV, 100000.0, 7860.0, 4.3, 100, 27, 11, 4, 10, 2019년 6월 19일, http://www.kmplayer.com, , 7605759772428498531
[2019-07-24 16:10:21,544][DEBUG|dayStoreAppParse.py:23] >> Flashcards Deluxe, com.orangeorapple.flashcards, 교육, OrangeOrApple.com, 50000.0, 1769.0, 4.6, 100, 15, 4, 2, 5, 2019년 7월 20일, http://orangeorapple.com, OrangeOrApple.com, 
[2019-07-24 16:10:37,586][DEBUG|dayStoreAppParse.py:23] >> 반네온 카톡테마 - 심플 카톡테마, com.tistory.es1015.kakao.theme.halgneon, 엔터테인먼트, 은수우우, 500.0, 6.0, 5.0, 100, 0, 0, 0, 0, 2018년 10월 18일, http://blog.naver.com/0062dmstn, %EC%9D%80%EC%88%98%EC%9A%B0%EC%9A%B0, 
[2019-07-24 16:10:59,858][DEBUG|dayStoreAppParse.py:23] >> 네이버 15개국 글로벌회화 Plus-언어별 4000문장, com.nhn.android.phrasebookplus, 교육, NAVER Corp., 10000.0, 1132.0, 4.3, 100, 47, 11, 3, 7, 2019년 1월 23일, http://www.navercorp.com, , 6225315284672069550
[2019-07-24 16:11:17,842][DEBUG|dayStoreAppParse.py:23] >> VivaVideo PRO 비디오 편집 HD, com.quvideo.xiaoying.pro, 동영상 플레이어/편집기, QuVideo Inc. Best Video Editor & Video Maker App, 500000.0, 100491.0, 4.6, 100, 17, 5, 2, 5, 2019년 7월 19일, http://www.vivavideo.tv, , 8999952960853938956
[2019-07-24 16:12:07,697][DEBUG|dayStoreAppParse.py:23] >> DiskDigger Pro file recovery, com.defianttech.diskdiggerpro, 도구, Defiant Technologies, LLC, 100000.0, 2541.0, 2.8, 79, 18, 15, 12, 100, 2019년 7월 9일, http://diskdigger.org/android, Defiant+Technologies,+LLC, 
[2019-07-24 16:12:24,061][DEBUG|dayStoreAppParse.py:23] >> JC 한국 라디오 Premium, org.androidtown.jckoreanradio, 음악/오디오, JC Music, 100.0, 49.0, 4.9, 100, 8, 0, 0, 0, 2019년 7월 21일, mailto:jcmusicservicecenter@gmail.com, JC+Music, 
