[2019-07-22 14:30:14,558][DEBUG|dayStoreAppParse.py:63] >>  
 Hello Parser! 
[2019-07-22 14:30:26,833][DEBUG|dayStoreAppParse.py:23] >> Camera Mute (Silent Mode/All Mute Mode), jp.sisyou.kumikashi.mutedefaultcamera, 사진, MICK TOOLS JAPAN, 10000.0, 209.0, 0, 0, 0, 0, 0, 0, 2019년 2월 3일, https://camera-mute-for-android.blogspot.com/, MICK+TOOLS+JAPAN, 
[2019-07-22 14:30:40,252][DEBUG|dayStoreAppParse.py:23] >> 심플 갤러리 Pro, com.simplemobiletools.gallery.pro, 사진, Simple Mobile Tools, 100000.0, 14748.0, 4.6, 100, 15, 4, 1, 3, 2019년 7월 15일, https://simplemobiletools.com, , 9070296388022589266
[2019-07-22 14:30:54,517][DEBUG|dayStoreAppParse.py:23] >> Poweramp Full Version Unlocker, com.maxmpz.audioplayer.unlock, 음악/오디오, Max MP, 1000000.0, 254565.0, 4.5, 100, 12, 4, 3, 7, 2018년 12월 6일, http://powerampapp.com, Max+MP, 
[2019-07-22 14:31:06,091][DEBUG|dayStoreAppParse.py:23] >> Nova Launcher Prime, com.teslacoilsw.launcher.prime, 맞춤 설정, TeslaCoil Software, 1000000.0, 320245.0, 4.8, 100, 10, 2, 0, 1, 2019년 1월 18일, http://novalauncher.com, TeslaCoil+Software, 
[2019-07-22 14:31:17,112][DEBUG|dayStoreAppParse.py:23] >> 무음모드Pro, jp.snowlife01.android.mutecamera, 사진, HDM Dev Team, 10000.0, 387.0, 4.7, 100, 11, 2, 2, 4, 2019년 7월 8일, mailto:ifeeqp2002@gmail.com, , 8144560920157160997
[2019-07-22 14:31:29,825][DEBUG|dayStoreAppParse.py:23] >> Video & TV SideView, com.sony.tvsideview.dtcpplayer, 동영상 플레이어/편집기, Sony Home Entertainment & Sound Products Inc., 100000.0, 1571.0, 0, 0, 0, 0, 0, 0, 2019년 4월 8일, http://info.tvsideview.sony.net, Sony+Home+Entertainment+%26+Sound+Products+Inc., 
[2019-07-22 14:31:42,051][DEBUG|dayStoreAppParse.py:23] >> 이지 보이스 레코더 프로, com.digipom.easyvoicerecorder.pro, 생산성, Digipom, 100000.0, 18493.0, 4.7, 100, 16, 3, 1, 1, 2019년 5월 28일, http://www.digipom.com/, , 8524844809417490477
[2019-07-22 14:31:56,855][DEBUG|dayStoreAppParse.py:23] >> MX 플레이어 Pro, com.mxtech.videoplayer.pro, 동영상 플레이어/편집기, J2 Interactive, 1000000.0, 111655.0, 4.7, 100, 10, 2, 1, 3, 2019년 6월 27일, https://sites.google.com/site/mxvpen/, J2+Interactive, 
[2019-07-22 14:32:17,475][DEBUG|dayStoreAppParse.py:23] >> 스마트 알람 (알람 시계), jp.tanyu.SmartAlarm, 라이프스타일, TanyuSoft, 50000.0, 2866.0, 4.5, 100, 21, 6, 3, 4, 2019년 3월 23일, http://www.smartsense.co.jp/, TanyuSoft, 
[2019-07-22 14:32:32,457][DEBUG|dayStoreAppParse.py:23] >> 자동 음소거 모드 (기본 카메라 사용), jp.sisyou.kumikashi.allmutemode, 맞춤 설정, MICK TOOLS JAPAN, 10000.0, 735.0, 4.6, 100, 9, 3, 3, 4, 2019년 2월 3일, http://camera-mute-for-android.blogspot.com/, MICK+TOOLS+JAPAN, 
[2019-07-22 14:32:45,114][DEBUG|dayStoreAppParse.py:23] >> ACR License, com.nll.acr.license, 생산성, NLL, 500000.0, 29398.0, 3.9, 100, 19, 9, 7, 31, 2018년 1월 30일, http://nllapps.com/apps/acr, , 8530342249973296088
[2019-07-22 14:32:57,992][DEBUG|dayStoreAppParse.py:23] >> SPI非言語 【Study Pro】, studypro.spi.higengo, 교육, Study Pro, 10000.0, 284.0, 0, 0, 0, 0, 0, 0, 2016년 6월 2일, http://saisokuspi.com/smartPhone/support/, Study+Pro, 
[2019-07-22 14:33:11,951][DEBUG|dayStoreAppParse.py:23] >> ATOK (日本語入力システム), com.justsystems.atokmobile.service, 생산성, JustSystems Corporation, 100000.0, 11110.0, 0, 0, 0, 0, 0, 0, 2019년 4월 18일, http://www.justsystems.com/jp/products/atok_android/m/, , 7699838077545555058
[2019-07-22 14:33:23,747][DEBUG|dayStoreAppParse.py:23] >>  - Help me Travel, com.bilingirl.helpmetravel, 여행 및 지역정보, Unicorn Creations, 1000.0, 34.0, 0, 0, 0, 0, 0, 0, 2019년 6월 5일, https://twitter.com/chika_english, Unicorn+Creations, 
[2019-07-22 14:34:04,280][DEBUG|dayStoreAppParse.py:23] >> Tasker, net.dinglisch.android.taskerm, 도구, joaomgcd, 1000000.0, 44955.0, 4.6, 100, 17, 5, 2, 5, 2019년 5월 13일, https://tasker.joaoapps.com/dl, , 8102570190170276456
[2019-07-22 14:34:16,142][DEBUG|dayStoreAppParse.py:23] >> ContactsX - Dialer & Contacts, jp.com.snow.contactsxpro, 커뮤니케이션, Snow Technology, 10000.0, 1063.0, 0, 0, 0, 0, 0, 0, 2019년 6월 15일, http://snow-technolog.main.jp/support/, Snow+Technology, 
[2019-07-22 14:34:29,564][DEBUG|dayStoreAppParse.py:23] >> CamScanner (License), com.intsig.lic.camscanner, 생산성, INTSIG, 500000.0, 28385.0, 4.4, 100, 24, 6, 3, 10, 2014년 1월 17일, http://www.camscanner.net, INTSIG, 
[2019-07-22 14:34:46,083][DEBUG|dayStoreAppParse.py:23] >> Onkyo HF Player Unlocker, com.onkyo.jp.hfplayer_unlocker, 음악/오디오, Onkyo Corporation, 10000.0, 786.0, 4.1, 100, 27, 12, 7, 19, 2017년 9월 7일, http://www.onkyo.com/, Onkyo+Corporation, 
[2019-07-22 14:35:05,869][DEBUG|dayStoreAppParse.py:23] >>  , jp.dtechgame.alarmIllya, 엔터테인먼트, Dtechno Games, 10000.0, 1962.0, 4.8, 100, 8, 2, 0, 1, 2019년 1월 22일, http://prisma-illya-alarm.d-techno.jp/, , 5451761805567024880
