[2019-09-23 00:50:07,361][DEBUG|dayStoreAppParse.py:66] >>  Hello Parser! 
[2019-09-23 00:50:18,958][DEBUG|dayStoreAppParse.py:27] >> Tango: 무료 영상 통화 및 문자, com.sgiggle.production, 소셜, Tango, 100000000.0, 3829039.0, 4.4, 100, 18, 9, 3, 9, 2019년 9월 8일, http://www.tango.me, Tango, 
[2019-09-23 00:50:29,331][DEBUG|dayStoreAppParse.py:27] >> JAUMO 무료 만남 채팅, com.jaumo, 소셜, Jaumo, 10000000.0, 1097579.0, 4.4, 100, 20, 8, 2, 10, 2019년 9월 19일, https://www.jaumo.com, , 6485779010633223428
[2019-09-23 00:50:39,716][DEBUG|dayStoreAppParse.py:27] >> Sleepzy: 알람 시계, 수면 주기 측정 및 수면 분석, com.apalon.alarmclock.smart, 건강/운동, Apalon Apps, 1000000.0, 23231.0, 3.8, 100, 26, 13, 10, 32, 2019년 9월 16일, http://www.apalon.com/good_mornings_android.html, , 7148047194848561719
[2019-09-23 00:50:50,013][DEBUG|dayStoreAppParse.py:27] >> Microsoft PowerPoint: 슬라이드 쇼 및 프레젠테이션, com.microsoft.office.powerpoint, 생산성, Microsoft Corporation, 500000000.0, 1115402.0, 4.4, 100, 21, 8, 3, 8, 2019년 9월 17일, https://products.office.com, , 6720847872553662727
[2019-09-23 00:51:00,314][DEBUG|dayStoreAppParse.py:27] >> Microsoft Word: 이동 중에 문서 작성, 편집 및 공유, com.microsoft.office.word, 생산성, Microsoft Corporation, 1000000000.0, 3780409.0, 4.5, 100, 23, 7, 2, 6, 2019년 9월 17일, https://products.office.com, , 6720847872553662727
[2019-09-23 00:51:10,651][DEBUG|dayStoreAppParse.py:27] >> Magisto - 동영상편집어플 및 뮤직 슬라이드 쇼 제작, com.magisto, 동영상 플레이어/편집기, Magisto by Vimeo, 50000000.0, 1000303.0, 3.8, 100, 17, 6, 4, 41, 2019년 8월 29일, http://www.magisto.com, Magisto+by+Vimeo, 
[2019-09-23 00:51:21,103][DEBUG|dayStoreAppParse.py:27] >> 다챗 - 채팅 으로 1km 이내 동네 친구만들기, kr.co.april7.dachat, 소셜, April7 Inc., 10000.0, 336.0, 3.6, 100, 22, 36, 10, 42, 2019년 9월 16일, mailto:help@dachat.kr, April7+Inc., 
[2019-09-23 00:51:31,467][DEBUG|dayStoreAppParse.py:27] >> Minecraft, com.mojang.minecraftpe, 아케이드, Mojang, 10000000.0, 2881137.0, 4.4, 100, 10, 5, 2, 10, 2019년 9월 2일, http://help.mojang.com, Mojang, 
[2019-09-23 00:51:41,691][DEBUG|dayStoreAppParse.py:31] >> A Dance Of Fire and Ice, com.fizzd.connectedworlds, 음악, 7th Beat Games, 50000.0, 1701.0, 4.5, 100, 13, 6, 2, 9, 2019년 9월 18일, None, 7th+Beat+Games, 
[2019-09-23 00:51:51,936][DEBUG|dayStoreAppParse.py:27] >> Stardew Valley, com.chucklefish.stardewvalley, 롤플레잉, Chucklefish Limited, 100000.0, 22236.0, 4.7, 100, 10, 4, 2, 2, 2019년 8월 23일, https://www.stardewvalley.net, , 7107975034578576294
[2019-09-23 00:52:02,223][DEBUG|dayStoreAppParse.py:27] >> This War of Mine, com.elevenbitstudios.twommobile, 시뮬레이션, 11 bit studios, 100000.0, 20761.0, 4.5, 100, 12, 4, 2, 7, 2019년 7월 2일, http://www.11bitstudios.com, , 7328836074120817235
[2019-09-23 00:52:12,731][DEBUG|dayStoreAppParse.py:27] >> Geometry Dash, com.robtopx.geometryjump, 아케이드, RobTop Games, 1000000.0, 660877.0, 4.6, 100, 10, 3, 1, 5, 2017년 11월 15일, http://www.robtopgames.com, RobTop+Games, 
[2019-09-23 00:52:23,099][DEBUG|dayStoreAppParse.py:27] >> 삼국지:한말패업, com.longyoug.hmby, 전략, ChengDu LongYou Tech, 10000.0, 1790.0, 3.9, 100, 28, 16, 4, 28, 2019년 8월 4일, https://steamcommunity.com/app/577230/discussions/, ChengDu+LongYou+Tech, 
[2019-09-23 00:52:33,376][DEBUG|dayStoreAppParse.py:27] >> Human: Fall Flat, com.and.games505.humanfallflat, 퍼즐, 505 Games Srl, 50000.0, 3962.0, 4.1, 100, 15, 9, 5, 22, 2019년 8월 30일, http://www.505games.com, 505+Games+Srl, 
[2019-09-23 00:52:43,719][DEBUG|dayStoreAppParse.py:27] >> 백화점 스토리2, net.kairosoft.android.depart2, 시뮬레이션, Kairosoft Co.,Ltd, 5000.0, 500.0, 4.5, 100, 34, 4, 5, 4, 2019년 9월 12일, http://kairopark.jp/android/?from=m138, Kairosoft+Co.,Ltd, 
[2019-09-23 00:52:53,992][DEBUG|dayStoreAppParse.py:31] >> 미니 메트로, nz.co.codepoint.minimetro, 시뮬레이션, Dinosaur Polo Club, 500000.0, 22281.0, 4.7, 100, 16, 3, 1, 2, 2019년 7월 4일, None, Dinosaur+Polo+Club, 
[2019-09-23 00:53:04,380][DEBUG|dayStoreAppParse.py:27] >> Football Manager 2019 Mobile, football.manager.games.fm19.mobile, 스포츠, SEGA, 100000.0, 20726.0, 4.2, 100, 28, 11, 5, 16, 2019년 7월 31일, http://www.sega.com, , 7891990035506213180
[2019-09-23 00:53:14,714][DEBUG|dayStoreAppParse.py:27] >> Terraria, com.and.games505.TerrariaPaid, 어드벤처, 505 Games Srl, 1000000.0, 247631.0, 4.4, 100, 15, 9, 4, 8, 2019년 9월 19일, http://www.505games.com, 505+Games+Srl, 
[2019-09-23 00:53:25,180][DEBUG|dayStoreAppParse.py:27] >> NBA 2K20, com.t2ksports.nba2k20and, 스포츠, 2K, Inc., 10000.0, 2150.0, 4.2, 100, 14, 17, 6, 12, 2019년 9월 18일, http://support.2k.com/, , 6681606924556273560
[2019-09-23 00:53:35,434][DEBUG|dayStoreAppParse.py:27] >> 카툰 크래프트, com.magmon.cartooncraft, 전략, Studio NAP, 500000.0, 22435.0, 4.3, 100, 25, 10, 5, 12, 2019년 9월 22일, http://www.1506games.com/, , 7020958561307331497
[2019-09-23 00:53:45,776][DEBUG|dayStoreAppParse.py:27] >> Muse Dash, com.prpr.musedash, 음악, X.D. Network, 100000.0, 13368.0, 4.6, 100, 11, 4, 2, 5, 2019년 9월 2일, https://twitter.com/musedashthegame, X.D.+Network, 
[2019-09-23 00:53:56,125][DEBUG|dayStoreAppParse.py:27] >> 원펀치 - LIMITED EDITION, com.springgames.onepunch.spring.paid, 아케이드, SPRING GAMES, 1000.0, 292.0, 4.8, 100, 14, 4, 0, 0, 2019년 9월 11일, https://cafe.naver.com/onepunchspring, , 4802470587402701357
[2019-09-23 00:54:06,364][DEBUG|dayStoreAppParse.py:27] >> 에버테일, com.zigzagame.evertale, 롤플레잉, ZigZaGame Inc., 100000.0, 55735.0, 4.6, 100, 12, 3, 2, 4, 2019년 9월 5일, http://www.zigzagame.com, ZigZaGame+Inc., 
[2019-09-23 00:54:16,678][DEBUG|dayStoreAppParse.py:27] >> Cytus II (사이터스Ⅱ), com.rayark.cytus2, 음악, Rayark International Limited, 1000000.0, 52502.0, 4.6, 100, 12, 4, 2, 4, 2019년 9월 20일, https://www.rayark.com/g/cytus2/, , 6939825389946648631
[2019-09-23 00:54:27,081][DEBUG|dayStoreAppParse.py:27] >> Peace, Death!, cc.peacedeath.peacedeath, 아케이드, AZAMATIKA, 100000.0, 11179.0, 4.7, 100, 14, 3, 1, 2, 2019년 4월 13일, http://vk.com/azamatika, , 4622967442740406548
[2019-09-23 00:54:37,451][DEBUG|dayStoreAppParse.py:27] >> 던전공주, com.ssicosm.dungeon_princess, 롤플레잉, SSICOSM, 50000.0, 3560.0, 4.5, 100, 22, 5, 2, 6, 2019년 7월 23일, https://cafe.naver.com/15slimes, , 7134204144878147170
