[2019-08-31 00:30:07,492][DEBUG|dayStoreAppParse.py:66] >>  Hello Parser! 
[2019-08-31 00:30:18,659][DEBUG|dayStoreAppParse.py:27] >> Google Play AR 서비스, com.google.ar.core, 도구, Google LLC, 100000000.0, 66318.0, 4.3, 100, 13, 6, 2, 15, 2019년 8월 28일, https://developers.google.com/ar/, , 5700313618786177705
[2019-08-31 00:30:28,848][DEBUG|dayStoreAppParse.py:27] >> 토스, viva.republica.toss, 금융, Viva Republica, 10000000.0, 111813.0, 4.3, 100, 13, 6, 3, 13, 2019년 8월 29일, https://toss.im, , 4939974231902229320
[2019-08-31 00:30:38,995][DEBUG|dayStoreAppParse.py:27] >> Instagram, com.instagram.android, 소셜, Instagram, 1000000000.0, 87053525.0, 4.5, 100, 14, 5, 2, 8, 2019년 8월 27일, http://help.instagram.com/, Instagram, 
[2019-08-31 00:30:49,304][DEBUG|dayStoreAppParse.py:27] >> Samsung Smart Switch Mobile, com.sec.android.easyMover, 도구, Samsung Electronics Co.,  Ltd., 100000000.0, 182683.0, 4.4, 100, 14, 6, 3, 11, 2019년 8월 8일, http://www.samsung.com/us/smartswitch, , 5200379633052405703
[2019-08-31 00:30:59,509][DEBUG|dayStoreAppParse.py:27] >> 국세청 홈택스, kr.go.nts.android, 도구, National Tax Service, Korea, 5000000.0, 13991.0, 4.0, 100, 25, 13, 4, 25, 2019년 8월 12일, http://nts.go.kr, National+Tax+Service,+Korea, 
[2019-08-31 00:31:09,832][DEBUG|dayStoreAppParse.py:27] >> 카카오톡 KakaoTalk, com.kakao.talk, 커뮤니케이션, Kakao Corporation, 100000000.0, 2799812.0, 4.2, 100, 22, 10, 4, 18, 2019년 8월 22일, http://www.kakao.com/talk, Kakao+Corporation, 
[2019-08-31 00:31:20,137][DEBUG|dayStoreAppParse.py:27] >> 네이버 - NAVER, com.nhn.android.search, 도서/참고자료, NAVER Corp., 50000000.0, 466292.0, 3.8, 100, 20, 13, 7, 36, 2019년 8월 26일, http://www.navercorp.com, , 6225315284672069550
[2019-08-31 00:31:30,349][DEBUG|dayStoreAppParse.py:27] >> 당근마켓 - 우리 동네 중고 직거래 벼룩장터, com.towneers.www, 쇼핑, 당근마켓, 5000000.0, 29830.0, 4.6, 100, 17, 4, 1, 4, 2019년 8월 29일, https://www.daangn.com/, %EB%8B%B9%EA%B7%BC%EB%A7%88%EC%BC%93, 
[2019-08-31 00:31:40,408][DEBUG|dayStoreAppParse.py:27] >> V3 Mobile Plus 2.0, com.ahnlab.v3mobileplus, 도구, AhnLab Inc., 50000000.0, 96736.0, 3.0, 94, 28, 17, 7, 100, 2019년 8월 28일, http://www.ahnlab.com, AhnLab+Inc., 
[2019-08-31 00:31:51,069][DEBUG|dayStoreAppParse.py:27] >> 쿠팡 (Coupang), com.coupang.mobile, 쇼핑, 쿠팡, 10000000.0, 536304.0, 4.7, 100, 19, 4, 1, 3, 2019년 8월 30일, http://www.coupang.com, %EC%BF%A0%ED%8C%A1, 
[2019-08-31 00:32:01,267][DEBUG|dayStoreAppParse.py:27] >> 배달요기요, com.fineapp.yogiyo, 식음료, yogiyo, 10000000.0, 107850.0, 4.1, 100, 11, 3, 2, 24, 2019년 8월 30일, http://www.yogiyo.co.kr, yogiyo, 
[2019-08-31 00:32:11,399][DEBUG|dayStoreAppParse.py:27] >> SRT - 수서고속철도(NEW), kr.co.srail.newapp, 여행 및 지역정보, ㈜SR - 새로운 고속열차 SRT, 1000000.0, 1133.0, 3.4, 100, 23, 15, 15, 59, 2019년 7월 17일, https://www.srail.co.kr, %E3%88%9CSR+-+%EC%83%88%EB%A1%9C%EC%9A%B4+%EA%B3%A0%EC%86%8D%EC%97%B4%EC%B0%A8+SRT, 
[2019-08-31 00:32:21,803][DEBUG|dayStoreAppParse.py:27] >> 네이버 지도, 내비게이션, com.nhn.android.nmap, 여행 및 지역정보, NAVER Corp., 10000000.0, 155936.0, 4.2, 100, 25, 9, 4, 17, 2019년 8월 12일, http://www.navercorp.com, , 6225315284672069550
