[2019-08-30 00:30:07,300][DEBUG|dayStoreAppParse.py:66] >>  Hello Parser! 
[2019-08-30 00:30:18,427][DEBUG|dayStoreAppParse.py:27] >> SPI非言語 【Study Pro】, studypro.spi.higengo, 교육, Study Pro, 10000.0, 289.0, 0, 0, 0, 0, 0, 0, 2016년 6월 2일, http://saisokuspi.com/smartPhone/support/, Study+Pro, 
[2019-08-30 00:30:28,913][DEBUG|dayStoreAppParse.py:27] >> FRep Unlock Key, com.x0.strai.frepkey, 생산성, strAI, 10000.0, 643.0, 4.0, 100, 19, 11, 3, 27, 2018년 7월 9일, http://strai.x0.com, strAI, 
[2019-08-30 00:30:39,055][DEBUG|dayStoreAppParse.py:27] >> OfficeSuite Font Pack, com.mobisystems.fonts, 비즈니스, MobiSystems, 100000.0, 2906.0, 4.1, 100, 21, 13, 3, 23, 2018년 10월 19일, http://www.mobisystems.com, , 4895393381068725503
[2019-08-30 00:30:49,280][DEBUG|dayStoreAppParse.py:31] >> Toca Hair Salon Me, com.tocaboca.hairsalonme, 교육, Toca Boca, 100000.0, 5869.0, 4.3, 100, 16, 7, 4, 15, 2014년 5월 15일, None, , 8567646723268777320
[2019-08-30 00:30:59,404][DEBUG|dayStoreAppParse.py:27] >> 完全無音ビデオカメラ　4K高画質まで対応　動画・写真撮影・編集・標準カメラ消音このアプリで完結, com.komado.Odyssey.com.nifty.homepage2, 동영상 플레이어/편집기, Bakusoku Software(Representative Tatuki Isawa), 50000.0, 436.0, 0, 0, 0, 0, 0, 0, 2019년 2월 14일, https://bakusokusoftware.jimdo.com/, , 8911618473354394320
[2019-08-30 00:31:09,621][DEBUG|dayStoreAppParse.py:27] >> iReal Pro – 음악책 & 반주, com.massimobiolcati.irealb, 음악/오디오, Technimo, 100000.0, 5551.0, 4.5, 100, 16, 4, 4, 8, 2019년 6월 25일, http://irealpro.com, Technimo, 
[2019-08-30 00:31:19,899][DEBUG|dayStoreAppParse.py:27] >> パブロフ簿記２級商業簿記 日商簿記仕訳対策 2019年度版, com.pubrof.pubrofboki2, 교육, willsi Co., Ltd., 10000.0, 89.0, 0, 0, 0, 0, 0, 0, 2019년 5월 22일, http://pboki.com/, willsi+Co.,+Ltd., 
[2019-08-30 00:31:30,464][DEBUG|dayStoreAppParse.py:27] >> 퀵에딧 텍스트 에디터 프로 (QuickEdit Pro), com.rhmsoft.edit.pro, 생산성, Rhythm Software, 10000.0, 2163.0, 4.8, 100, 13, 1, 2, 1, 2019년 8월 5일, http://rhmsoft.com, , 7810508122505278882
[2019-08-30 00:31:40,590][DEBUG|dayStoreAppParse.py:27] >> ContactsX - Dialer & Contacts, jp.com.snow.contactsxpro, 커뮤니케이션, Snow Technology, 10000.0, 1079.0, 0, 0, 0, 0, 0, 0, 2019년 6월 15일, http://snow-technolog.main.jp/support/, Snow+Technology, 
[2019-08-30 00:31:50,869][DEBUG|dayStoreAppParse.py:27] >> どんどん話すための瞬間英作文トレーニング, com.njwuji.study, 교육, Beret Publishing, 10000.0, 95.0, 0, 0, 0, 0, 0, 0, 2018년 7월 20일, http://www.beret.co.jp/inquiry/, Beret+Publishing, 
[2019-08-30 00:32:01,204][DEBUG|dayStoreAppParse.py:27] >> ACR License, com.nll.acr.license, 생산성, NLL, 500000.0, 29952.0, 2.9, 91, 18, 15, 16, 100, 2018년 1월 30일, http://nllapps.com/apps/acr, , 8530342249973296088
[2019-08-30 00:32:11,252][DEBUG|dayStoreAppParse.py:27] >> パブロフ簿記３級 日商簿記仕訳対策 2019年度版, com.pubrof.pubrofboki3, 교육, willsi Co., Ltd., 10000.0, 131.0, 0, 0, 0, 0, 0, 0, 2019년 3월 17일, http://pboki.com/, willsi+Co.,+Ltd., 
[2019-08-30 00:32:21,836][DEBUG|dayStoreAppParse.py:27] >> ハイレゾ再生に最適な音楽プレイヤーアプリ［NePLAYER］, jp.co.radius.neplayer_ver2, 음악/오디오, radius co., ltd., 5000.0, 309.0, 3.3, 100, 55, 40, 28, 67, 2019년 8월 20일, https://www.radius.co.jp, radius+co.,+ltd., 
[2019-08-30 00:32:31,915][DEBUG|dayStoreAppParse.py:27] >> 全国の ICカード これひとつ「なう」, jp.co.mirai_ii.nfc.allinone.now, 지도/내비게이션, Mirai Corporation, 500.0, 10.0, 0, 0, 0, 0, 0, 0, 2019년 7월 31일, https://www.mirai-ii.co.jp/products/soft/nfc/allinone/, Mirai+Corporation, 
[2019-08-30 00:32:42,053][DEBUG|dayStoreAppParse.py:27] >> FE File Explorer Pro, com.skyjos.apps.fileexplorer, 생산성, Skyjos Co., Ltd., 100000.0, 1481.0, 4.3, 100, 28, 9, 4, 12, 2018년 9월 23일, https://www.skyjos.com, Skyjos+Co.,+Ltd., 
[2019-08-30 00:32:52,249][DEBUG|dayStoreAppParse.py:27] >> Board | Xperia™ Theme + icons, com.thegosa.board.theme, 맞춤 설정, The Gosa, 1000.0, 30.0, 0, 0, 0, 0, 0, 0, 2019년 6월 23일, http://thegosa.com/, , 8352484698901451873
[2019-08-30 00:33:02,388][DEBUG|dayStoreAppParse.py:27] >> 음성 레코더 프로, com.media.bestrecorder.audiorecorderpro, 음악/오디오, quality apps (recorder, weather, music), 100000.0, 13801.0, 4.8, 100, 11, 2, 0, 2, 2019년 7월 19일, mailto:summer.mobile.apps@gmail.com, , 7149891497244951725
