[2019-09-17 00:50:06,924][DEBUG|dayStoreAppParse.py:66] >>  Hello Parser! 
[2019-09-17 00:50:18,634][DEBUG|dayStoreAppParse.py:27] >> ウィズダム英和・和英辞典公式アプリ |英会話TOEICに辞書, jp.ne.biglobe.wisdomdict.gp2, 도서/참고자료, BIGLOBE Inc., 10000.0, 279.0, 0, 0, 0, 0, 0, 0, 2019년 4월 10일, http://shikaku.biglobe.ne.jp/app/wisdom_revised/, BIGLOBE+Inc., 
[2019-09-17 00:50:29,053][DEBUG|dayStoreAppParse.py:27] >> PowerAudio Pro Music Player, xsoftstudio.musicplayer.pro, 음악/오디오, Poweraudio Team, 1000000.0, 25339.0, 4.4, 100, 22, 8, 4, 9, 2019년 9월 13일, http://xsoftstudio.wordpress.com, Poweraudio+Team, 
[2019-09-17 00:50:39,247][DEBUG|dayStoreAppParse.py:27] >> 카카오톡 KakaoTalk, com.kakao.talk, 커뮤니케이션, Kakao Corporation, 100000000.0, 2789111.0, 4.1, 100, 22, 11, 4, 18, 2019년 9월 16일, http://www.kakao.com/talk, Kakao+Corporation, 
[2019-09-17 00:50:49,624][DEBUG|dayStoreAppParse.py:27] >> 위피 - 동네 친구가 필요할 때, net.nrise.wippy, 소셜, NRISE,Inc., 500000.0, 10123.0, 4.0, 100, 18, 9, 5, 27, 2019년 9월 9일, https://www.facebook.com/likewippy, NRISE,Inc., 
[2019-09-17 00:50:59,899][DEBUG|dayStoreAppParse.py:27] >> 아자르 Azar -라이브로 친구찾기, 영상메신저, com.azarlive.android, 커뮤니케이션, Hyperconnect inc, 100000000.0, 1353320.0, 4.0, 100, 11, 8, 4, 24, 2019년 9월 16일, http://azarlive.com, , 5582869145102839922
[2019-09-17 00:51:10,274][DEBUG|dayStoreAppParse.py:27] >> 왓챠플레이 영화 드라마 2주 무료 감상, com.frograms.wplay, 엔터테인먼트, Watcha Inc., 1000000.0, 22205.0, 4.1, 100, 29, 12, 5, 19, 2019년 9월 11일, http://play.watcha.net, Watcha+Inc., 
[2019-09-17 00:51:20,630][DEBUG|dayStoreAppParse.py:27] >> 심쿵 소개팅 - 200만 솔로남녀 활동 중, com.colondee.simkoong3, 소셜, Colondee, 1000000.0, 45158.0, 4.2, 100, 14, 5, 2, 20, 2019년 8월 23일, mailto:simkoong5@gmail.com, Colondee, 
[2019-09-17 00:51:30,956][DEBUG|dayStoreAppParse.py:27] >> 정오의 데이트, com.NoonDate, 소셜, Mozzet Co.Ltd., 1000000.0, 43052.0, 4.0, 100, 36, 19, 4, 25, 2019년 9월 6일, http://www.noondate.com, , 8049918057764232522
[2019-09-17 00:51:41,297][DEBUG|dayStoreAppParse.py:27] >> 스카이피플 (스피) : 서울대생이 만든 인증을 통한 안전한 소개팅, app.hybirds.skypeople, 데이트, 에이치소사이어티, 100000.0, 3019.0, 4.0, 100, 38, 14, 4, 23, 2019년 5월 29일, http://www.hsociety.co.kr, %EC%97%90%EC%9D%B4%EC%B9%98%EC%86%8C%EC%82%AC%EC%9D%B4%EC%96%B4%ED%8B%B0, 
[2019-09-17 00:51:51,611][DEBUG|dayStoreAppParse.py:27] >> Twitch: 리그 오브 레전드, Hearthstone, MMO 게임 스트리밍 라이브 시청, tv.twitch.android.app, 엔터테인먼트, Twitch Interactive, Inc., 50000000.0, 2756742.0, 4.6, 100, 13, 3, 1, 6, 2019년 9월 10일, http://www.twitch.tv, Twitch+Interactive,+Inc., 
